flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01031_20251007101246_ead,10:12:46,2025-10-07,PFA-00872,PSA-00872,PSF-01031,0.000000,0.000000,0.000000,54.228188,45.780300,0.155784,1637.250366

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,48.758625,7033.407227
0.010000,51.809906,7033.407227
0.020000,52.716137,7033.407227
0.030000,53.204655,7033.407227
0.040000,53.462147,7033.407227
0.050000,53.621651,7033.407227
0.060000,53.728580,7033.407227
0.070000,53.805828,7033.407227
0.080000,53.865196,7033.407227
0.090000,53.905251,7033.407227
0.100000,53.939938,7033.407227
0.110000,53.973557,7033.407227
0.120000,53.993584,7033.407227
0.130000,54.005386,7033.407227
0.140000,54.035069,7033.407227
0.150000,54.049015,7033.407227
0.160000,54.050804,7033.407227
0.170000,54.067970,7033.407227
0.180000,54.083347,7033.407227
0.190000,54.082634,7033.407227
0.200000,54.102661,7033.407227
0.210000,54.102303,7033.407227
0.220000,54.116966,7033.407227
0.230000,54.118752,7033.407227
0.240000,54.123043,7033.407227
0.250000,54.133415,7033.407227
0.260000,54.129837,7033.407227
0.270000,54.150940,7033.407227
0.280000,54.146290,7033.407227
0.290000,54.165604,7033.407227
0.300000,54.160954,7033.407227
0.310000,54.167030,7033.407227
0.320000,54.164528,7033.407227
0.330000,54.172039,7033.407227
0.340000,54.181694,7033.407227
0.350000,54.172752,7033.407227
0.360000,54.190636,7033.407227
0.370000,54.194214,7033.407227
0.380000,54.196358,7033.407227
0.390000,54.198147,7033.407227
0.400000,54.198147,7033.407227
0.410000,54.203152,7033.407227
0.420000,54.199936,7033.407227
0.430000,54.204941,7033.407227
0.440000,54.221390,7033.407227
0.450000,54.206371,7033.407227
0.460000,54.211380,7033.407227
0.470000,54.212093,7033.407227
0.480000,54.223537,7033.407227
0.490000,54.214241,7033.407227
0.500000,54.226757,7033.407227
0.510000,54.218174,7033.407227
0.520000,54.219604,7033.407227
0.530000,54.226757,7033.407227
0.540000,54.224251,7033.407227
0.550000,54.215668,7033.407227
0.560000,54.219963,7033.407227
0.570000,54.223537,7033.407227
0.580000,54.225327,7033.407227
0.590000,54.227470,7033.407227
0.600000,54.217102,7033.407227
0.610000,54.218887,7033.407227
0.620000,54.222824,7033.407227
0.630000,54.219246,7033.407227
0.640000,54.226040,7033.407227
0.650000,54.227112,7033.407227
0.660000,54.216385,7033.407227
0.670000,54.228188,7033.407227
0.680000,54.222107,7033.407227
0.690000,54.222107,7033.407227
0.700000,54.226040,7033.407227
0.710000,54.220676,7033.407227
0.720000,54.217815,7033.407227
0.730000,54.214241,7033.407227
0.740000,54.213165,7033.407227
0.750000,54.206013,7033.407227
0.760000,54.222824,7033.407227
0.770000,54.214241,7033.407227
0.780000,54.218887,7033.407227
0.790000,54.224251,7033.407227
